cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,psppsgva,actrolga,psppipla,cptppola,polcmpl,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,imprich,ipeqopt,impsafe,ipfrule,impfree,ipstrgv,imptrad
LV,ESS1-9e01,1,10.12.2020,294229,ESS9e03,9,3,8941,0.585709989,0.58376658,0.177460566,0.103595548,2,2,2,2,,0,3,3,0,0,3,6,5,2,2,5,2,2,4
LV,ESS1-9e01,1,10.12.2020,294230,ESS9e03,9,3,9089,0.532100797,0.404391766,0.177460566,0.071763592,2,1,2,1,,3,3,3,0,0,0,0,6,3,1,4,1,1,2
LV,ESS1-9e01,1,10.12.2020,294231,ESS9e03,9,3,9275,0.524790883,0.398836523,0.177460566,0.070777755,2,1,1,1,,0,3,5,0,0,5,,5,1,1,4,1,1,3
LV,ESS1-9e01,1,10.12.2020,294232,ESS9e03,9,3,9279,1.049581766,0.76328373,0.177460566,0.135452763,1,1,1,1,,2,,4,1,2,4,,3,2,2,4,3,2,1
LV,ESS1-9e01,1,10.12.2020,294233,ESS9e03,9,3,9294,2.019979954,3.999980927,0.177460566,0.709838879,1,1,1,1,,0,0,9,0,0,5,5,5,1,6,2,5,5,5
LV,ESS1-9e01,1,10.12.2020,294234,ESS9e03,9,3,9303,0.509922862,0.387536764,0.177460566,0.068772494,3,2,1,1,,6,10,10,6,7,7,10,5,2,2,2,2,2,2
LV,ESS1-9e01,1,10.12.2020,294235,ESS9e03,9,3,9403,0.526412487,0.371430278,0.177460566,0.065914227,3,2,1,1,,0,0,0,0,5,0,5,5,1,2,1,1,1,4
LV,ESS1-9e01,1,10.12.2020,294236,ESS9e03,9,3,9462,1.171419978,0.777086914,0.177460566,0.137902284,3,2,2,1,,5,5,7,2,2,,,5,4,4,5,2,4,4
LV,ESS1-9e01,1,10.12.2020,294237,ESS9e03,9,3,9529,0.509922862,0.387536764,0.177460566,0.068772494,2,3,1,1,,5,1,0,0,1,1,1,4,2,5,2,2,1,1
LV,ESS1-9e01,1,10.12.2020,294238,ESS9e03,9,3,9534,0.524790883,0.398836523,0.177460566,0.070777755,2,1,2,1,,2,,6,2,2,8,8,5,2,2,2,2,2,2
LV,ESS1-9e01,1,10.12.2020,294239,ESS9e03,9,3,9641,1.200441718,1.353764296,0.177460566,0.240239778,1,1,1,1,,,,7,,,5,,3,3,2,6,1,1,6
LV,ESS1-9e01,1,10.12.2020,294240,ESS9e03,9,3,9769,0.567643285,0.448106527,0.177460566,0.079521238,3,2,2,2,,5,8,8,5,4,5,8,5,6,1,1,1,1,2
LV,ESS1-9e01,1,10.12.2020,294241,ESS9e03,9,3,9813,1.218106508,1.214064598,0.177460566,0.215448591,3,2,2,3,,4,10,10,4,4,8,8,4,1,1,2,3,1,1
LV,ESS1-9e01,1,10.12.2020,294242,ESS9e03,9,3,9903,1.569924593,1.10771966,0.177460566,0.196576558,1,3,1,4,,2,6,8,0,2,3,6,2,2,3,6,1,2,1
LV,ESS1-9e01,1,10.12.2020,294243,ESS9e03,9,3,9911,1.702929854,1.29421103,0.177460566,0.229671422,1,2,1,1,,3,5,9,4,1,,,5,,5,2,1,1,1
LV,ESS1-9e01,1,10.12.2020,294244,ESS9e03,9,3,10133,0.600220859,0.456162512,0.177460566,0.080950858,1,2,1,2,,3,,7,5,4,5,,5,4,1,4,1,2,1
LV,ESS1-9e01,1,10.12.2020,294245,ESS9e03,9,3,10412,1.105692863,0.780163467,0.177460566,0.13844825,1,2,1,2,,4,4,6,0,0,2,,4,4,3,3,2,3,2
LV,ESS1-9e01,1,10.12.2020,294246,ESS9e03,9,3,10420,2.039691448,1.610165119,0.177460566,0.285740813,1,5,2,2,,5,5,5,5,5,7,,5,3,3,5,2,2,3
LV,ESS1-9e01,1,10.12.2020,294247,ESS9e03,9,3,10471,0.600220859,0.456162512,0.177460566,0.080950858,3,3,2,2,,5,5,5,0,0,,,6,1,1,6,1,1,1
LV,ESS1-9e01,1,10.12.2020,294248,ESS9e03,9,3,10476,1.105692863,0.780163467,0.177460566,0.13844825,4,1,4,1,,7,7,8,5,5,4,4,5,2,2,3,2,2,2
LV,ESS1-9e01,1,10.12.2020,294249,ESS9e03,9,3,10485,0.620856345,0.47184518,0.177460566,0.083733913,2,1,1,1,,4,,,1,1,1,9,2,2,2,2,2,1,1
LV,ESS1-9e01,1,10.12.2020,294250,ESS9e03,9,3,10494,1.800662518,1.194508791,0.177460566,0.211978206,1,1,1,3,,0,0,2,0,0,2,2,5,2,2,4,2,2,1
LV,ESS1-9e01,1,10.12.2020,294251,ESS9e03,9,3,10556,1.713439584,1.302198648,0.177460566,0.231088909,1,1,2,1,,0,0,1,0,0,1,1,3,5,2,2,2,4,2
LV,ESS1-9e01,1,10.12.2020,294252,ESS9e03,9,3,10563,0.600220859,0.606885016,0.177460566,0.107698158,4,1,1,2,,1,3,5,1,2,,,5,2,2,5,2,5,4
LV,ESS1-9e01,1,10.12.2020,294253,ESS9e03,9,3,10572,1.218106508,0.859481454,0.177460566,0.152524065,2,2,2,2,,4,4,4,5,5,8,8,4,3,2,4,2,2,2
LV,ESS1-9e01,1,10.12.2020,294254,ESS9e03,9,3,10599,0.571872711,0.790350437,0.177460566,0.140256036,2,2,1,2,,5,8,8,8,5,8,,5,3,3,6,4,3,4
LV,ESS1-9e01,1,10.12.2020,294255,ESS9e03,9,3,10757,1.105692863,1.246913552,0.177460566,0.221277985,3,2,1,4,,1,1,6,3,0,2,4,2,2,4,4,1,2,2
LV,ESS1-9e01,1,10.12.2020,294256,ESS9e03,9,3,10890,1.046616435,0.795418859,0.177460566,0.141155481,4,4,1,1,,5,3,8,5,5,8,1,2,2,2,3,3,2,3
LV,ESS1-9e01,1,10.12.2020,294257,ESS9e03,9,3,11070,0.504994988,0.697922587,0.177460566,0.123853737,3,1,2,3,,4,8,8,6,6,8,8,4,3,3,3,1,4,2
LV,ESS1-9e01,1,10.12.2020,294258,ESS9e03,9,3,11226,1.800662518,1.194508791,0.177460566,0.211978206,2,2,2,2,,2,4,4,2,2,2,3,4,3,3,4,2,3,3
LV,ESS1-9e01,1,10.12.2020,294259,ESS9e03,9,3,11274,0.526412547,0.400068849,0.177460566,0.070996444,2,1,1,1,,3,10,10,5,5,6,5,4,2,1,3,1,1,1
LV,ESS1-9e01,1,10.12.2020,294260,ESS9e03,9,3,11282,0.524790883,0.414278328,0.177460566,0.073518067,2,2,3,1,,2,2,0,2,2,3,3,4,2,6,2,2,2,3
LV,ESS1-9e01,1,10.12.2020,294261,ESS9e03,9,3,11362,1.064201593,1.170687795,0.177460566,0.207750919,2,2,3,3,,2,5,8,2,,8,6,3,2,4,6,2,2,4
LV,ESS1-9e01,1,10.12.2020,294262,ESS9e03,9,3,11363,1.019845724,1.409466743,0.177460566,0.250124766,1,1,1,1,,0,0,0,0,0,0,0,6,2,6,1,1,1,6
LV,ESS1-9e01,1,10.12.2020,294263,ESS9e03,9,3,11390,0.571146488,0.434066087,0.177460566,0.077029613,1,1,2,1,,2,0,4,0,0,5,4,3,3,3,5,1,3,1
LV,ESS1-9e01,1,10.12.2020,294264,ESS9e03,9,3,11514,1.200441599,1.353763819,0.177460566,0.240239694,3,4,3,3,,4,5,6,3,3,5,4,4,3,3,4,1,1,3
LV,ESS1-9e01,1,10.12.2020,294265,ESS9e03,9,3,11536,1.13528645,1.528871655,0.177460566,0.271314429,1,1,1,1,,2,5,6,2,5,,,5,3,1,5,2,1,4
LV,ESS1-9e01,1,10.12.2020,294266,ESS9e03,9,3,11569,0.526412547,0.7089113,0.177460566,0.1258038,2,2,2,2,,2,4,5,0,0,5,5,5,3,5,5,2,4,2
LV,ESS1-9e01,1,10.12.2020,294267,ESS9e03,9,3,11622,1.064201593,1.433142781,0.177460566,0.254326329,1,1,1,1,,0,1,1,0,0,1,3,5,2,5,5,1,1,1
LV,ESS1-9e01,1,10.12.2020,294268,ESS9e03,9,3,11796,1.569924593,0.667564452,0.177460566,0.118466365,3,3,2,2,,5,,7,5,3,4,3,6,2,1,5,2,2,5
LV,ESS1-9e01,1,10.12.2020,294269,ESS9e03,9,3,11846,0.524790883,0.312794864,0.177460566,0.055508754,2,1,1,1,,5,5,5,4,4,6,6,4,1,2,2,2,3,1
LV,ESS1-9e01,1,10.12.2020,294270,ESS9e03,9,3,11876,0.600220859,0.473823726,0.177460566,0.084085027,3,1,2,1,,,5,5,5,2,4,,6,6,3,5,1,2,3
LV,ESS1-9e01,1,10.12.2020,294271,ESS9e03,9,3,11905,1.529768586,1.162610531,0.177460566,0.206317523,1,1,1,1,,4,7,7,0,0,7,3,6,1,1,6,1,3,1
LV,ESS1-9e01,1,10.12.2020,294272,ESS9e03,9,3,11923,0.567643225,0.431403846,0.177460566,0.076557171,1,1,1,1,,3,3,3,0,0,3,,6,3,1,3,1,1,2
LV,ESS1-9e01,1,10.12.2020,294273,ESS9e03,9,3,11937,1.218106508,1.231631398,0.177460566,0.218566005,2,5,,1,,4,6,,5,6,8,7,3,2,3,5,2,2,3
LV,ESS1-9e01,1,10.12.2020,294274,ESS9e03,9,3,11992,0.526412547,0.223841503,0.177460566,0.03972304,1,1,1,1,,4,,,,,,,2,2,2,2,1,1,1
LV,ESS1-9e01,1,10.12.2020,294275,ESS9e03,9,3,12063,1.200441718,1.835974097,0.177460566,0.325813002,1,1,1,2,,0,2,2,0,0,0,,2,2,5,5,3,5,3
LV,ESS1-9e01,1,10.12.2020,294276,ESS9e03,9,3,12085,1.200441718,1.320559859,0.177460566,0.2343473,1,5,1,5,,2,3,6,0,2,7,7,5,2,2,4,4,2,5
LV,ESS1-9e01,1,10.12.2020,294277,ESS9e03,9,3,12096,1.105692863,0.73348552,0.177460566,0.130164756,4,2,3,1,,6,5,7,5,5,7,,4,1,1,1,1,1,3
LV,ESS1-9e01,1,10.12.2020,294278,ESS9e03,9,3,12233,1.105692863,0.872851372,0.177460566,0.154896698,4,4,4,4,,6,5,6,5,7,8,8,3,4,2,4,4,3,2
LV,ESS1-9e01,1,10.12.2020,294279,ESS9e03,9,3,12350,1.049581766,0.76328373,0.177460566,0.135452763,2,1,2,1,,5,7,8,5,5,5,8,5,3,2,5,2,2,2
LV,ESS1-9e01,1,10.12.2020,294280,ESS9e03,9,3,12356,1.200441718,1.213770032,0.177460566,0.215396317,2,3,3,3,,5,6,6,4,4,6,6,4,2,3,2,1,2,4
LV,ESS1-9e01,1,10.12.2020,294281,ESS9e03,9,3,12472,1.105692863,0.73348552,0.177460566,0.130164756,2,3,2,3,,3,7,7,3,3,7,7,4,2,5,2,3,2,3
LV,ESS1-9e01,1,10.12.2020,294282,ESS9e03,9,3,12507,1.200441718,1.353764296,0.177460566,0.240239778,2,2,2,2,,2,3,7,2,2,7,8,5,2,2,5,2,2,1
LV,ESS1-9e01,1,10.12.2020,294283,ESS9e03,9,3,12597,0.600220859,0.473823726,0.177460566,0.084085027,1,1,1,3,,4,2,5,3,4,4,,6,2,1,4,1,1,4
LV,ESS1-9e01,1,10.12.2020,294284,ESS9e03,9,3,12770,0.600220859,0.423508614,0.177460566,0.075156078,3,1,2,1,,5,2,3,3,3,4,2,5,1,1,5,1,1,1
LV,ESS1-9e01,1,10.12.2020,294285,ESS9e03,9,3,12817,2.632062674,3.544554949,0.177460566,0.629018727,2,1,1,1,,0,10,10,5,0,10,0,2,4,1,2,4,1,1
LV,ESS1-9e01,1,10.12.2020,294286,ESS9e03,9,3,12891,0.509922862,0.40254128,0.177460566,0.071435203,1,1,1,2,,2,2,2,0,0,0,0,5,1,1,2,1,1,1
LV,ESS1-9e01,1,10.12.2020,294287,ESS9e03,9,3,13026,1.052825093,0.800137699,0.177460566,0.141992889,1,1,1,1,,0,0,0,0,0,0,5,6,1,1,6,1,1,6
